,PRODUCT,NAME,CATEGORY_ID,BRAND_ID,CATEGORY_NAME,BRAND_NAME,TYPE,SUBJECT,TEXT,POSTED_DATE,RATING,BENEFITS,DRAWBACKS,RECOMMENDED,LIKES_COUNT,DISLIKES_COUNT
310,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Это наша первая посудомойка. Пользуемся два месяца и полностью довольны. Особо радует наличие быстрой программы ( 30 минут) и интенсивная мойка, на которой можно отмыть все что угодно, но самый главный плюс это полностью сухая посуда, даже после быстрой мойки.  Покупкой довольны, рекомендуем!",08.08.2017,5.0,"отлично моет, тихая, функциональная, полностью сухая посуда.",пока не обнаружили,0,1,0
311,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Купил по совету продавца, очень понравилось как моет, отмыл старую сковородку и реально понял мощь высоких температур. Сушка кстати работает на ура, как объяснил продавец новая технология с автооткрываением двери. Короче, говорю тем кто ещё сомневается, берите не пожалеете",08.08.2017,5.0,Все устраивает,Нет,0,1,0
312,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Посоветовал продавец,с начало хотели купить бошш продавец грамотно обьяснил все плюсы данной модели да еще плюс скидка.Отличная посудомоечная машина отмывает все  и сушит прекрасно,товар рекомендую покупкой остались довольны)",08.08.2017,5.0,"Отлично моет, хорошо сушит",невыявленно,0,1,0
313,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"машунку купили по акции. оправдала все наши ожидания. Чаще всего пользуемся короткой программой (30 мин), порадовало, что на данной программе машина моет уже при 65 градусах, что очень важно. Ну а после сама открывает дверцу и сушит естественным путем.",08.08.2017,4.7,"хорошо моет, короткая программа, сама открывает дверь",пока не обнаружила,0,1,0
314,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Купила посудомойку месяц назад. Старая Bosch сломалась. Новая как оказалось лучше моет посуду, даже от засохшего жира на противне не остается и следа. Раньше когда доставала посуду из посудомойки она была влажная. Теперь совсем другое дело. Посула сухая и чистая. Я очень довольна.",08.08.2017,5.0,Очень хорошо моет. Тихо работает.,Нет.,0,1,0
315,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Очень довольна данной моделью, данную модель посоветовал продавец, все понятно объяснил про функции. Осталась довольна.",08.08.2017,5.0,"Очень тихая, качество мойки на ура",Нет.,0,1,0
316,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,,08.08.2017,5.0,Отличное качество мойки и сушки,"Купили эту посудомоечную машину довольны. Удобные программы. Моет хорошо, домывать не надо. Сушит выше всех похвал.",0,0,0
317,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Отличная посудомоечная машина, приобрели не так давно, машинка полностью устраивает. Особенно нравиться функция AIR DRU и отличное качество мытья. Так как мы ведем активный образ жизни нам принципиально нужна была программа быстрой мойки 30 мин, она в этой машинке тоже есть.   Советуем приобрести посудомойка классная!!!",07.08.2017,5.0,Открывание дверцы после цикла мойки,не обнаружил,0,1,0
318,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Отличная посудомойка. Очень понравилась авто открывание двери в конце мойки посуда полностью сухая. А 30 минутная мойка при 60 градусах меня особо порадовала не люблб копить посуду, а так закинул 30 минут и готово. Быстро и экономично.в общем покупкой очень доволен.",07.08.2017,5.0,Отмывае все на 5+. Полностью сухая посуда.,За месяц пользования не нашел,0,1,0
319,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,,07.08.2017,5.0,отлично моет и сушит,"Отличная посудомойка. За 2 месяца пользования ни разу не встретилась с проблемой недомытой посуды, отмывает даже сильно пригоревшие сковородки. Большой плюс, что сушит пластиковые контейнеры, для меня это очень актуальный момент, т.к. каждый день на работу их беру. А в моей старой посудомойке они всегда оставались влажными на любой программе, и появлялся не приятный запах.",0,1,0
320,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"покупкой очень довольны！машинкой довольны,качество мойки отличное,также очень удобная система автоматического открывания дверцы после мойки сушка происходит в два раза быстрее и не остаются капли",07.08.2017,5.0,Быстрая программа мойки 30мин60градусов автоматическая система открытия дверцы,пока не обнаружили,0,1,0
321,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Скидывались с хозяином квартиры. Впринцепи нормально моет. Жаль не понятно когда закончит. 30 минут это безусловно хорошо, но скажем противень (после баранины) не отмывает. Но это нормально, для этого есть интенсивная программа.  Впринцепи посуда высыхает минут за 10 (не засекал). За свои деньги огонь посудомойка",07.08.2017,4.7,"Цена(Брал по акции), норм такая",Не пишет остаточное время,0,1,0
322,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Долго думали о покупке посудомойки вот решил подарить жене на день рождения , отмывает быстро и не нужно домывать после окончания мойки , после того как закончится программа она откроет сама дверцу , старую просудомойку после окончания мойки нужно было открывать самому иначе появлялся запах если постояла долго закрытая , РЕКОМЕНДУЮ",06.08.2017,5.0,"быстрая мойка, авто открытие дверцы",нет,0,0,0
323,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Купили посудомойку по совету продавца,быстро приехала,установили, все что говорили про нее правда, после мойки дверь открывается не нужно самому бежать, особенно удобно когда на работе и нет времени ее открыть, моет идеально ,добавляем ополаскиватель  и нет разводов на посуде, по электричеству не замечали да и не столь важно!!!",06.08.2017,5.0,"Тихая,открытие дверцы после мойки для естественного просушивания,хорошо моет",не обнаружил,0,0,1
324,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,Давно искал посудомойку с короткой и качественной программой мытья. После длительного изучения моделей различных производителей остановил свой выбор на этой модели. Привлекла функция быстрой сушки (AirDry). За 30 минут посуда хорошо отмывается и действительно быстро сохнет. Пользуюсь месяц. В целом доволен. Рекомендую как пользователь.,06.08.2017,5.0,"Экономичность, быстрая программа, быстрая сушка",не обнаружил,0,0,0
325,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,Была куплена 2 месяца назад.  Очень нравится короткая 30 минутная мойка и то что в конце любой программы дверца автоматически открывается и посуда полность высыхает.  К тому же достаточно тихая и экономичная    В общем и целом доволен покупкой,06.08.2017,5.0,"Тихая,  отличная сушка",Пока не обнаружена,0,0,0
326,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Купили шикарную посудомоечную машину, по совету продавца консультанта и с выбором не ощиблись. В первый же вечер помыли противни , сковородку, на интенсивной мойке, они стали как новые. Очень нравится короткая программа мойки 30 минут, температура воды 65 градусов моет кипятком. На этой программе можно использовать самые не дорогие таблетки финиш , результат супер. На преведущей посудомойке бош были разводы на посуде. Очень нравится после мойки дверь автоматически открывается и посуда идеально сухая. Очень тихо работает это очень радует. Всем советую эту посудомойку.",06.08.2017,5.0,"короткая программа 30 минут, программа airDry",нету,0,0,0
327,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Купили эту посудомойку на замену старенького боша. И в принципе ничуть не хуже. Даже в какой-то степени лучше. Боялся что там нет половинной загрузки, а она вполне может компенсироваться быстрой мойкой. И да после окончания мойки она приоткрывается. То есть луч на пол ей тоже не обязателен. И даже после стойко за 30 мин она после открытия высушивает посуду. Просто не надо сразу Ее вынимать , а подождать мин 10. До этого такого не было. Удобно скажу я вам. Что не убираются рёбра это скорее придирка чем недостаток. Вообщем рекомендую",06.08.2017,5.0,"Быстрая мойка, простота управления",Не складываются нижние ребра,0,1,0
328,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Решил девушке сделать подарок ) посоветовали эту модель . Рассказали обо всех функциях и самым большим плюсом было то,что у этой модели есть естественная сушка (автоматическое открывание двери ) .  Отложенный старт и самый необходимый набор режимов.  Пользуемся уже вторую неделю. Девушка нарадоваться не может. Моет тихо, отмывает все, ещё и сушит )",06.08.2017,5.0,"Быстрая и тихая мойка, сушка",Не нашли,0,1,0
329,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Моет быстро и качественно, посуда чистая и сухая, а что нужно ещё???",06.08.2017,5.0,"Качество сушки, скорость","Пока не выявил, и надеюсь их не будет",0,0,0
330,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"купили эту новинку по рекомендации продавца, очень заинтересовала температура мойки особенно на быстрой программе, а так же как рассказал продавец еще и автооткрывание двери в конце программы, и реально сушит всю посуду ,без капель и разводов и нет запаха (если забыть открыть после мойки дверь то запах от воды остается не очень приятный) . В общем посудомойкой довольны! советую брать",05.08.2017,5.0,"Тихая, быстрая мойка за 30 минут 60 градусов! и идеаааально сухая посуда",их просто нет,0,0,0
331,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Машина отличная. Планировал её на дачу, в итоге на дачу уехала та, что дома стояла, потому что эта значительно лучше. Супруга . Простенькая с виду, но шустрая - час, и посуда уже на полке. Её предшественницы так не могли. Ещё удивило то, что сама определяет количество посуды. Игорь",05.08.2017,5.0,"Очень быстрая мойка, в т.ч. жирной посуды. Полная защита от протечек.",Лично для себя недостатков не выявил,0,2,0
332,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"купил данную модель по рекомендации продавца, который сказал что у нее новый тип сушки. Сушит она действительно хорошо, нет никаких подтеков. Так как это не первая посудомоечная машина, для нас очень удобно, что на мини программе тоже есть сушка. Рекомендую к покупке данную модель.",05.08.2017,5.0,"тихая, экономичная, простое управление",не нашел,0,0,0
333,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Искал посудомоечную машину, которая оставляет сухой посуду при этом была узкой и с индикацией остатка соли.  Выбрал эту посудомоечную машину  При ширине всего 45 см, эта узкая посудомоечная машина представляет собой отличное решение для моей малогабаритной кухни.  Так же мне понравилось, что посудомоечная машина сообщит о необходимости добавления соли или ополаскивателя  Наличие функции AirDry: В конце сушки дверца приоткрывается: вам не понадобится даже шевельнуть пальцем вся посуда идеально сухая. Циркуляция свежего воздуха позволяет тарелкам и приборам полностью высохнуть.  Моет качественно, даже сильно загрязненные сковородки и кастрюли так как имеет режим интенсивный при 70 градусов  Действительно качественная машина.",04.08.2017,5.0,"Всегда идеально сухая посуда, тихая",Незаметил,0,14,12
334,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Продавец посоветовал как одну из самых лучших новинок, за то время пока она у нас нравиться все больше и больше! Отмывает хорошо! Помощница на кухне! Все основные функции есть: короткая программа( чаще пользуюсь ей) 30 минут, но самая удобная функция это автоматическое открывание дверцы после окончания мойки (в прошлой посудомойке нужно было после мойки открывать дверцу самой,что бы посуда полностью высохла) посуда всегда сухая- посуда скрепит))",04.08.2017,5.0,"Короткая программа, тихая, хорошо моет",Не нашла,0,0,0
335,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Машинка очень нравится, экономит время и силы ! Особенно могу выделить функцию AirDry.  Моет отлично, пользуюсь каждый день !",02.08.2017,5.0,"Порадовала функция AirDry,  дверца открывается на 10 см после любой программы мытья. Лишняя влага и немного оставшегося пара уходят из машины и посуда легко и быстро досушивается, благодаря естественной вентиляции. Главный плюс: чтобы достать из ПММ сухую посуду, больше не нужно дожидаться, пока она закончит мытьё. Сделать это можно в любое удобное время, к тому же, никакой опасности развития бактерий и микробов в тёплой влажной среде внутри посудомойки. Также радует короткий цикл мытья для слабозагрязнённой посуды и простота в управлении !",Недостатков  не заметил.,0,1,0
336,20038567,Посудомоечная машина (45 см) Electrolux ESF9423LMW                   ,4090101,81,DISHWASHER                              ,Electrolux      ,review,,"Давно уже уговаривала мужа купить посудомойку, сейчас могу с уверенностью сказать, что жизнь стала гораздо легче. Машинка ОЧЕНЬ экономит время и силы, а результат меня полностью устраивает – еще ни разу не обнаружила жирные пятна или следы грязи на посуде.",11.07.2017,5.0,"Отличная машина, делает все быстро и качественно. Вмещает довольно много посуды, отмывает все на совесть, даже зубчики у вилок всегда в порядке. Не сказала бы, что она шумная. Я слышу, конечно, что машинка работает, но за пределами кухни никаких звуков нет. С управлением проблем не возникает вообще – все довольно просто и понятно. Радует, что имеется ускоренная программа мытья, часто пользуюсь именно ей, особенно если серьезных загрязнений нет.","Недостатков особых не заметила, разве что долго не могла привыкнуть к функции AirDry, меня поначалу пугало, что дверца сама открывается. Но сейчас все хорошо.",0,5,10
337,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Мне пылесос очень понравился! Три режима работы, легко чистится! Даже валики на щётке вынимаются, легко очищаются! Кроме основной щётки в комплекте есть шланг с наплечным ремнём и две насадки! Главное - сразу после покупки разрядить пылесос, а затем продолжительно зарядить, тогда ёмкость аккумулятора будет максимальной! Кстати, сейчас такой аккумулятор стоит очень недорого",09.02.2015,5.0,,,0,36,29
338,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"1,5 месяца длился выбор вертикального пылесоса.  В итоге остановилась на этой модели. Дома проживает сильной пушистости кот от которого клочья шерсти летят постоянно. Поскольку отсутствуют ковры - мыть полы приходилось по несколько раз в день, ибо ""шары"" 100%-ной шерсти путешествовали по квартире от любого дуновения ветра. С данным пылесосом эта проблема исчезла!!! Пыль, мелкий мусор, песок с обуви, нитки, кошачья ШЕРСТЬ - всё засасывает великолепно. Будущим покупателям совет - не надо рассчитывать, что данный пылесос будет идеально убирать ковры. Он не предназначен для таких поверхностей, это нужно четко понимать при выборе данной модели (хотя, придверный коврик пропылесосил очень хорошо).",21.08.2017,5.0,"Маневренный, приятный дизайн, качество изготовления, функциональность",Тяжеловат,0,0,1
339,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Это моя любовь с первого дня, у меня 3 этажа и общая площадь 170 м3 , кот и собака , задний двор , дети и их друзья , мусора хоть отбавляй , так что без моего помощника я как без рук , сломается , куплю снова . Для полной уборки дома хватает целого заряда , для уборки в течение дня заряда хватает дня на три .",15.08.2017,5.0,"Мощный, лёгкий , не шумный, красивый","Не обнаружено, хотя устойчивости бы немного",0,0,1
340,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Купил пылесос недавно, за один раз убрал 2 этажа своего дома с коврами, унес к соседу, и у соседа тоже убрал всю квартиру. Без подзарядки работал около 2 часов. Всем советую. Аналогов нет в мире.",21.07.2017,5.0,"Прекраснейший пылесос, просто в восторге. Просто слов нет, чтобы выразить насколько я восхищен этим пылесосом.",Минусов нет. Вообще нет. Ни одного.,0,1,10
341,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Самый лучший пылесос! Берите не пожалеете! Мощность всасывания хорошая, аккумулятора хватает надолго, квартиру в 100 кв.м. хватает убрать на 2 раза! Моется все удобно! Я очень довольна!!!",06.07.2017,5.0,"мощность всасывания, аккумулятор,",нет,0,1,9
342,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"что хотел, то получил не больше ни меньше, практичный пылесос, полностью заряженного хватает на 2 а этажа и еще одно деление остается, жаль в авто не залезает, а тот который залезает вообще не тянет!!!!!!!",21.06.2017,4.7,"легкий, удобный, достаточно мощный!",неудобно пылесосить например диван или кресло!,0,1,5
343,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"пылесос очень удобный. Рад покупке, жена так жене нарадуется",29.05.2017,4.7,"очень удобный, отлично всасывает пыль и остальной мусор! прост в обращении",нет,0,0,4
344,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,Использовала 2 нед на одной зарядке,28.05.2017,5.0,"компактный, удобный , действительно долго держит зарядку",Пока не увидела,0,0,7
345,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Купила пылесос ручной (handstick) Bosch BCH6ATH25K почти месяц назад. Довольная: забыла о проводах и шлангах (клубок нервов))). Муж сначала скептически отнесся, но теперь тоже доволен. Удобно чистить сам пылесос. Всё вообще без проблем. Для меня самый главный плюс (возможно субъективно): очень быстро ответили из магазина, я заказывала через интернет с получением в магазине МВидео, который находится в Жемчужина-Плаза (СПб). Через несколько минут мне ответили и в магазине были очень любезны. ) С самим пылесосом не знаю проблем. Не знаю, как раньше без него обходилась. Лёгкий, всё удобно снимается и чистится, внешне очень красивый. Свою цену оправдывает. Очень удобный сменный шланг с насадками (смотрите именно модель с буквой К на конце - Bosch BCH6ATH25K, буква К означает, что в комплекте шланг с насадками) - всё без проблем. Заряжается быстро. Нет проблем с зарядкой. Несколько дней не заряжала, спохватилась с непривычки: а и не надо, он готов к работе...  На 2-комн. квартиру хватает  зарядки. И ещё на следующий день можно ""подмести"" углы без дозарядки.  Не жалею, что выбрала этот пылесос.",06.05.2017,5.0,удобство эксплуатации,"цена, но того стоит",0,2,3
346,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"После нашего старого пылесоса  Bosch этот просто сказка. Пылесосит хорошо,  собирать постоянно не надо,  очень компактный. На турбо режиме заряда хватает меньше, чем на 60 минут. Мы пользуемся в основном 2 режимом, его достаточно.",05.05.2017,5.0,Один сплошной плюс,Пока не выявлены,0,2,2
347,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Мне пылесос очень понравился, старый на проводе сразу продала, аккумулятора хватает надолго, квартиру 100 кв.м. хватает убрать 2-3 раза. Хорошая мощность всасывания! Очень маневренный, дизайн приятный! Покупкой данной модели очень довольна!!!",11.04.2017,5.0,"мощный аккумулятор, хорошая мощность всасывания",нет,0,4,7
348,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Ламинат пылесосит на отлично даже на первой скорости. И коврик в прихожей. Редко включаем вторую скорость, и уж тем более турбо. Щетку можно вообще вытащить, что бы волосы не прилипали к ней",08.04.2017,4.7,"Без проводов, длительная работа, 3 скорости","Хотелось что бы он трансформировался в маленький автомобильный пылесос, но для этого у него в комплекте просто шланг с насадками. Думаю неудобно будет тащиться с ним к машине",0,2,5
349,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,Отличный аппарат,16.03.2017,5.0,"Качество уборки превосходное, безмешковый, легко чистить фильтр (точнее - мыть), долго держит заряд, 2 года без проблем",нет,0,6,5
350,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Купила совсем недавно, качество уборки хорошее даже на начальном режиме. Для меня как для девушки тяжелый. Самое то для повседневной уборки.  Это не реклама и не антиреклама)).",05.02.2017,4.3,Хорошо убирает мусор и пыль как с ковра так и с пола,Тяжелый,0,3,5
351,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Приобрела его взамен проводному и никак не могу нарадоваться. Очень удобен в использовании, единственное к чему пока не привыкла, так это к точу что его надо заряжать, но ничего привыкнеться и это. А пылесос суперский всем советую.",20.01.2017,5.0,,,0,9,4
352,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"В общем пылесос очень понравился, для однокомнатной квартиры хватает на несколько уборок в режиме 1-2. Забыли что такое крошки на полу и диване. Индикатор уровня заряда помогает сориентироваться в какой момент нужно заряжать аккумулятор.   В общем, пылесос я могу рекомендовать к покупке хозяевам небольших квартир, автовладельцам, мамочкам маленьких ползающих детей и владельцам домашних мохнатых питомцев. С задачей поддержания чистоты в указанных условиях пылесос справляется на отлично!",19.01.2017,4.3,"Удобство использования, простота очистки, маневренность, эргономичность","Аккумулятор разряжается быстрее заявленного производителем времени, от сети пылесос не работает. Если вдруг не хватило времени на уборку, придется ждать когда зарядится аккумулятор",0,6,5
353,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Он прекрасен! Я просыпаюсь утром, завтракаю, выхожу в прихожую, протягиваю руку и мы с ним уже готовы к работе! Никаких вытаскиваний из кладовки, подниманий тяжести, подключений к розеткам... Он всегда стоит на готове!  Работать им приятно, потому что он легкий, маневренный и всегда есть приятный результат!  Результат: пол после него совершенно чистый. 10 минут - и полы во всей квартире (3 ккв 57 м2) чистейшие. Не остается ни мусора, ни пыли.  Уход: элементарный. Одно легкое нажатие на кнопки-фиксаторы контейнера для пыли и он уже у вас в руках. Вытряхнули все в ведро и снова к работе. В конце его можно ополоснуть и поставить сушиться. Места почти не занимает. Периодически можно промывать фильтр, что тоже очень просто и делается не часто.  Зарядка: хватает более чем! На 2 скорости я работаю с полом (ковров нет). Остается обычно более половины заряда.  На 3 скорости я чищу мягкую мебель (со шлангом и специальной насадкой, которые продаются в комплекте). Хватает на 10 минут ровно. Этого хватает на одну крупную мебель типа дивана или матраса с одеялами.   Обычно я пылесошу пол + 2 кресла и кое-что по мелочам. Либо отдельно что-то из крупной мебели. На все вместе меня не хватает. Поэтому мы с пылесосом подходим друг к другу идеально - любим передохнуть между зарядами).  Заряжается, кстати, он около 5 часов после полной разрядки.  Шум: не шумный.  Из особого удобства могу отметить: если вдруг во время уборки зазвонил телефон или вы просто решили передохнуть, вы просто оставляете пылесос стоять как есть - не нужно класть его на пол или искать, обо что облокотить. Он очень устойчив и не упадет, если его специально не уронить.  Запах: запаха нет абсолютно никакого. Во время первой же уборки он не пах.  И последнее: он очень красив! Белый, солидный, качественный. Чувствуется, что собран тоже качественно, никаких скрипов или люфтов.   Рекомендую к покупке без раздумий. Особенно если в доме есть маленькие дети, когда нужно быстренько пропылесосить игровое место или собрать что-то просыпанное. Для этого он идеален!",19.01.2017,5.0,Очень-очень удобно!,Нет!,0,10,4
354,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Компактным и удобным этот пылесос не назовешь, есть куда более маневренные модели. Он скребет по полу и этот звук жутко раздражает! И тут как оказалось есть фильтр. Он забивается, его нужно все время мыть, а на замену если порвется нет в продаже. Не советую такой покупать если действительно цените комфорт!",18.01.2017,1.0,цена,Только для пола,0,8,11
355,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Пылесосом очень давольна, красивый, легкий, удобный, хорошей мощности, удобно чистить после использования. Отличный помощник роботу.",11.01.2017,5.0,"Мобильность, отсутствие провода, легкость, справляется даже ребенок, внешний вид",нет,0,4,3
356,20029414,Пылесос ручной (handstick) Bosch BCH6ATH25K                          ,4110101,48,SPECIALISED VACUUM CLEANERS AND CAR WASH,Bosch           ,review,,"Пользуюсь меньше недели...моему восторгу нет предела. Теперь обычный пылесос THOMAS будет пылится )))  Заряда хватает чтобы убрать квартиру более 120 м2. Причем использую все режимы...турбо конечно сажает аккумулятор быстро.  Пылесос лёгок, маневренен. Ребенок 6 лет запросто с ним управляется на раз-два.",08.12.2016,5.0,,,0,4,3
